"utc";"date_time";"latvia";"Lithuania";"Finland";"Estonia"
"1669770000";"30.11.2022 03:00";"265,79";"265,79";"256,07";"265,79"
"1669773600";"30.11.2022 04:00";"262,37";"262,37";"254,53";"262,37"
"1669777200";"30.11.2022 05:00";"267,63";"267,63";"267,63";"267,63"
"1669780800";"30.11.2022 06:00";"290";"290";"290";"290"
"1669784400";"30.11.2022 07:00";"354,15";"354,15";"354,15";"354,15"
"1669788000";"30.11.2022 08:00";"434,43";"434,43";"434,43";"434,43"
"1669791600";"30.11.2022 09:00";"478,1";"478,1";"478,1";"478,1"
"1669795200";"30.11.2022 10:00";"478,6";"478,6";"478,6";"478,6"
"1669798800";"30.11.2022 11:00";"474,71";"474,71";"474,71";"474,71"
"1669802400";"30.11.2022 12:00";"482,55";"482,55";"482,52";"482,55"
"1669806000";"30.11.2022 13:00";"449,99";"449,99";"449,99";"449,99"
"1669809600";"30.11.2022 14:00";"450,47";"450,47";"450,47";"450,47"
"1669813200";"30.11.2022 15:00";"464,24";"464,24";"464,24";"464,24"
"1669816800";"30.11.2022 16:00";"458,76";"458,76";"458,76";"458,76"
"1669820400";"30.11.2022 17:00";"478,4";"478,4";"478,4";"478,4"
"1669824000";"30.11.2022 18:00";"503,55";"503,55";"503,55";"503,55"
"1669827600";"30.11.2022 19:00";"495,2";"495,2";"495,2";"495,2"
"1669831200";"30.11.2022 20:00";"465,14";"465,14";"465,14";"465,14"
"1669834800";"30.11.2022 21:00";"413,9";"413,9";"413,9";"413,9"
"1669838400";"30.11.2022 22:00";"344,2";"344,2";"344,2";"344,2"
"1669842000";"30.11.2022 23:00";"309,25";"309,25";"309,25";"309,25"
"1669845600";"01.12.2022 00:00";"265,57";"265,57";"265,57";"265,57"
"1669849200";"01.12.2022 01:00";"295,18";"295,18";"285,05";"295,18"
"1669852800";"01.12.2022 02:00";"295,39";"295,39";"284,43";"295,39"
"1669856400";"01.12.2022 03:00";"291,62";"291,62";"277,92";"291,62"
"1669860000";"01.12.2022 04:00";"281,56";"281,56";"268,21";"281,56"
"1669863600";"01.12.2022 05:00";"277,18";"277,18";"277,18";"277,18"
"1669867200";"01.12.2022 06:00";"283,49";"283,49";"283,49";"283,49"
"1669870800";"01.12.2022 07:00";"356,16";"356,16";"356,16";"356,16"
"1669874400";"01.12.2022 08:00";"452,77";"452,77";"452,77";"452,77"
"1669878000";"01.12.2022 09:00";"463,35";"463,35";"463,35";"463,35"
"1669881600";"01.12.2022 10:00";"460,14";"460,14";"460,14";"460,14"
"1669885200";"01.12.2022 11:00";"453,07";"453,07";"453,07";"453,07"
"1669888800";"01.12.2022 12:00";"446,85";"446,85";"446,43";"446,85"
"1669892400";"01.12.2022 13:00";"437,88";"437,88";"437,88";"437,88"
"1669896000";"01.12.2022 14:00";"447,7";"447,7";"447,7";"447,7"
"1669899600";"01.12.2022 15:00";"465,15";"465,15";"464,07";"465,15"
"1669903200";"01.12.2022 16:00";"463,1";"463,1";"463,1";"463,1"
"1669906800";"01.12.2022 17:00";"458,04";"458,04";"458,04";"458,04"
"1669910400";"01.12.2022 18:00";"484,07";"484,07";"484,07";"484,07"
"1669914000";"01.12.2022 19:00";"469,79";"469,79";"469,79";"469,79"
"1669917600";"01.12.2022 20:00";"457,89";"457,89";"457,89";"457,89"
"1669921200";"01.12.2022 21:00";"430,8";"430,8";"430,8";"430,8"
"1669924800";"01.12.2022 22:00";"379,49";"379,49";"379,49";"379,49"
"1669928400";"01.12.2022 23:00";"332,46";"332,46";"332,46";"332,46"
"1669932000";"02.12.2022 00:00";"297,24";"297,24";"297,24";"297,24"
"1669935600";"02.12.2022 01:00";"307,46";"307,46";"306,33";"307,46"
"1669939200";"02.12.2022 02:00";"295,39";"295,39";"294,19";"295,39"
"1669942800";"02.12.2022 03:00";"303,04";"303,04";"291,92";"303,04"
"1669946400";"02.12.2022 04:00";"302,43";"302,43";"291,8";"302,43"
"1669950000";"02.12.2022 05:00";"300,72";"300,72";"300,72";"300,72"
"1669953600";"02.12.2022 06:00";"318,73";"318,73";"318,73";"318,73"
"1669957200";"02.12.2022 07:00";"378,47";"378,47";"378,47";"378,47"
"1669960800";"02.12.2022 08:00";"421,26";"421,26";"421,26";"421,26"
"1669964400";"02.12.2022 09:00";"443,48";"443,48";"442,66";"443,48"
"1669968000";"02.12.2022 10:00";"436,19";"436,19";"433,19";"436,19"
"1669971600";"02.12.2022 11:00";"428,44";"428,44";"428,44";"428,44"
"1669975200";"02.12.2022 12:00";"419,25";"419,25";"419,25";"419,25"
"1669978800";"02.12.2022 13:00";"412,78";"412,78";"412,78";"412,78"
"1669982400";"02.12.2022 14:00";"441,54";"441,54";"441,54";"441,54"
"1669986000";"02.12.2022 15:00";"360,65";"360,65";"360,65";"360,65"
"1669989600";"02.12.2022 16:00";"393";"393";"393";"393"
"1669993200";"02.12.2022 17:00";"365,95";"365,95";"365,95";"365,95"
"1669996800";"02.12.2022 18:00";"452,36";"452,36";"452,36";"452,36"
"1670000400";"02.12.2022 19:00";"415,83";"415,83";"415,83";"415,83"
"1670004000";"02.12.2022 20:00";"439,99";"439,99";"412,25";"439,99"
"1670007600";"02.12.2022 21:00";"252,46";"252,46";"252,46";"252,46"
"1670011200";"02.12.2022 22:00";"353,17";"353,17";"353,17";"353,17"
"1670014800";"02.12.2022 23:00";"362,44";"362,44";"362,44";"362,44"
"1670018400";"03.12.2022 00:00";"258,78";"258,78";"258,78";"258,78"
"1670022000";"03.12.2022 01:00";"311,31";"311,31";"266,71";"311,31"
"1670025600";"03.12.2022 02:00";"258,91";"258,91";"258,91";"258,91"
"1670029200";"03.12.2022 03:00";"226,05";"226,05";"226,05";"226,05"
"1670032800";"03.12.2022 04:00";"220,79";"220,79";"220,79";"220,79"
"1670036400";"03.12.2022 05:00";"230,18";"230,18";"230,18";"230,18"
"1670040000";"03.12.2022 06:00";"289,34";"289,34";"289,34";"289,34"
"1670043600";"03.12.2022 07:00";"273,93";"273,93";"273,93";"273,93"
"1670047200";"03.12.2022 08:00";"371,76";"371,76";"300";"371,76"
"1670050800";"03.12.2022 09:00";"427,82";"427,82";"310";"427,82"
"1670054400";"03.12.2022 10:00";"452,34";"452,34";"300";"452,34"
"1670058000";"03.12.2022 11:00";"359,66";"359,66";"329,94";"359,66"
"1670061600";"03.12.2022 12:00";"349,92";"349,92";"330";"349,92"
"1670065200";"03.12.2022 13:00";"344,52";"344,52";"329,97";"344,52"
"1670068800";"03.12.2022 14:00";"336,48";"336,48";"336,48";"336,48"
"1670072400";"03.12.2022 15:00";"389,04";"389,04";"389,04";"389,04"
"1670076000";"03.12.2022 16:00";"399,17";"399,17";"399,17";"399,17"
"1670079600";"03.12.2022 17:00";"450";"450";"450";"450"
"1670083200";"03.12.2022 18:00";"399,14";"399,14";"399,14";"399,14"
"1670086800";"03.12.2022 19:00";"408,65";"408,65";"408,65";"408,65"
"1670090400";"03.12.2022 20:00";"360,32";"360,32";"360,32";"360,32"
"1670094000";"03.12.2022 21:00";"296,03";"296,03";"296,03";"296,03"
"1670097600";"03.12.2022 22:00";"383,73";"383,73";"383,73";"383,73"
"1670101200";"03.12.2022 23:00";"290,01";"290,01";"290,01";"290,01"
"1670104800";"04.12.2022 00:00";"241,27";"241,27";"241,27";"241,27"
"1670108400";"04.12.2022 01:00";"249,91";"249,91";"249,91";"249,91"
"1670112000";"04.12.2022 02:00";"255,73";"255,73";"255,73";"255,73"
"1670115600";"04.12.2022 03:00";"249,4";"249,4";"249,4";"249,4"
"1670119200";"04.12.2022 04:00";"235,16";"235,16";"235,16";"235,16"
"1670122800";"04.12.2022 05:00";"299,71";"299,71";"299,71";"299,71"
"1670126400";"04.12.2022 06:00";"300";"300";"300";"300"
"1670130000";"04.12.2022 07:00";"268,4";"268,4";"268,4";"268,4"
"1670133600";"04.12.2022 08:00";"244,98";"244,98";"244,98";"244,98"
"1670137200";"04.12.2022 09:00";"300";"300";"300";"300"
"1670140800";"04.12.2022 10:00";"350,01";"350,01";"350,01";"350,01"
"1670144400";"04.12.2022 11:00";"310,01";"310,01";"310,01";"310,01"
"1670148000";"04.12.2022 12:00";"320,01";"320,01";"320,01";"320,01"
"1670151600";"04.12.2022 13:00";"305,19";"305,19";"305,19";"305,19"
"1670155200";"04.12.2022 14:00";"329,93";"329,93";"329,93";"329,93"
"1670158800";"04.12.2022 15:00";"330";"330";"330";"330"
"1670162400";"04.12.2022 16:00";"344,41";"344,41";"344,41";"344,41"
"1670166000";"04.12.2022 17:00";"361,42";"361,42";"361,42";"361,42"
"1670169600";"04.12.2022 18:00";"360";"360";"360";"360"
"1670173200";"04.12.2022 19:00";"360,01";"360,01";"360,01";"360,01"
"1670176800";"04.12.2022 20:00";"340";"340";"340";"340"
"1670180400";"04.12.2022 21:00";"310,49";"310,49";"310,49";"310,49"
"1670184000";"04.12.2022 22:00";"360,01";"360,01";"360,01";"360,01"
"1670187600";"04.12.2022 23:00";"300";"300";"300";"300"
"1670191200";"05.12.2022 00:00";"240,15";"240,15";"240,15";"240,15"
"1670194800";"05.12.2022 01:00";"205,16";"205,16";"205,16";"205,16"
"1670198400";"05.12.2022 02:00";"191,19";"191,19";"191,19";"191,19"
"1670202000";"05.12.2022 03:00";"179,99";"179,99";"179,99";"179,99"
"1670205600";"05.12.2022 04:00";"177,32";"177,32";"177,32";"177,32"
"1670209200";"05.12.2022 05:00";"163,66";"163,66";"163,66";"163,66"
"1670212800";"05.12.2022 06:00";"247,21";"247,21";"247,21";"247,21"
"1670216400";"05.12.2022 07:00";"303,26";"303,26";"303,26";"303,26"
"1670220000";"05.12.2022 08:00";"371,45";"371,45";"297,07";"371,45"
"1670223600";"05.12.2022 09:00";"420,52";"420,52";"288,62";"420,52"
"1670227200";"05.12.2022 10:00";"405,46";"405,46";"300,01";"405,46"
"1670230800";"05.12.2022 11:00";"401,32";"401,32";"313,03";"401,32"
"1670234400";"05.12.2022 12:00";"423,21";"423,21";"328,9";"423,21"
"1670238000";"05.12.2022 13:00";"404,91";"404,91";"323,7";"404,91"
"1670241600";"05.12.2022 14:00";"392,96";"392,96";"320";"392,96"
"1670245200";"05.12.2022 15:00";"413,46";"413,46";"335,93";"413,46"
"1670248800";"05.12.2022 16:00";"410,09";"410,09";"410,09";"410,09"
"1670252400";"05.12.2022 17:00";"420,4";"420,4";"400,05";"420,4"
"1670256000";"05.12.2022 18:00";"444,98";"444,98";"386,03";"444,98"
"1670259600";"05.12.2022 19:00";"422,76";"422,76";"395,94";"422,76"
"1670263200";"05.12.2022 20:00";"417,65";"417,65";"329,97";"417,65"
"1670266800";"05.12.2022 21:00";"382,89";"382,89";"278,1";"382,89"
"1670270400";"05.12.2022 22:00";"333,11";"333,11";"302,94";"333,11"
"1670274000";"05.12.2022 23:00";"296,95";"296,95";"288,34";"296,95"
"1670277600";"06.12.2022 00:00";"285,6";"285,6";"262,04";"285,6"
"1670281200";"06.12.2022 01:00";"300,09";"300,09";"98,02";"300,09"
"1670284800";"06.12.2022 02:00";"273,62";"273,62";"91,14";"273,62"
"1670288400";"06.12.2022 03:00";"270,23";"270,23";"88,99";"270,23"
"1670292000";"06.12.2022 04:00";"274,23";"274,23";"90,93";"274,23"
"1670295600";"06.12.2022 05:00";"287,38";"287,38";"99,42";"287,38"
"1670299200";"06.12.2022 06:00";"309,23";"309,23";"104,21";"309,23"
"1670302800";"06.12.2022 07:00";"371,4";"371,4";"106,51";"371,4"
"1670306400";"06.12.2022 08:00";"451,84";"451,84";"142,06";"451,84"
"1670310000";"06.12.2022 09:00";"444,75";"444,75";"195,22";"444,75"
"1670313600";"06.12.2022 10:00";"448,91";"448,91";"239,79";"448,91"
"1670317200";"06.12.2022 11:00";"453,2";"453,2";"280,01";"453,2"
"1670320800";"06.12.2022 12:00";"450,55";"450,55";"286,91";"450,55"
"1670324400";"06.12.2022 13:00";"453,97";"453,97";"268,35";"453,97"
"1670328000";"06.12.2022 14:00";"446,1";"446,1";"287,13";"446,1"
"1670331600";"06.12.2022 15:00";"458,65";"458,65";"320,01";"458,65"
"1670335200";"06.12.2022 16:00";"453,84";"453,84";"399,98";"453,84"
"1670338800";"06.12.2022 17:00";"461,53";"461,53";"399,93";"461,53"
"1670342400";"06.12.2022 18:00";"479,4";"479,4";"410,08";"479,4"
"1670346000";"06.12.2022 19:00";"453,93";"453,93";"399,98";"453,93"
"1670349600";"06.12.2022 20:00";"418,26";"418,26";"352,86";"418,26"
"1670353200";"06.12.2022 21:00";"368,95";"368,95";"302,44";"368,95"
"1670356800";"06.12.2022 22:00";"320,77";"320,77";"319";"320,77"
"1670360400";"06.12.2022 23:00";"307,31";"307,31";"299,99";"307,31"
"1670364000";"07.12.2022 00:00";"267,39";"267,39";"267,14";"267,39"
"1670367600";"07.12.2022 01:00";"264,59";"264,59";"264,59";"264,59"
"1670371200";"07.12.2022 02:00";"235,72";"235,72";"235,72";"235,72"
"1670374800";"07.12.2022 03:00";"203,91";"203,91";"203,91";"203,91"
"1670378400";"07.12.2022 04:00";"227,59";"227,59";"199,96";"227,59"
"1670382000";"07.12.2022 05:00";"230,18";"230,18";"230,18";"230,18"
"1670385600";"07.12.2022 06:00";"260";"260";"260";"260"
"1670389200";"07.12.2022 07:00";"289,29";"289,29";"289,29";"289,29"
"1670392800";"07.12.2022 08:00";"379,91";"379,91";"379,91";"379,91"
"1670396400";"07.12.2022 09:00";"405,13";"405,13";"405,13";"405,13"
"1670400000";"07.12.2022 10:00";"394,29";"394,29";"394,29";"394,29"
"1670403600";"07.12.2022 11:00";"378,48";"378,48";"378,48";"378,48"
"1670407200";"07.12.2022 12:00";"355,56";"355,56";"355,56";"355,56"
"1670410800";"07.12.2022 13:00";"379,98";"379,98";"379,98";"379,98"
"1670414400";"07.12.2022 14:00";"343,81";"343,81";"343,81";"343,81"
"1670418000";"07.12.2022 15:00";"412,88";"412,88";"408,06";"412,88"
"1670421600";"07.12.2022 16:00";"436,74";"436,74";"436,74";"436,74"
"1670425200";"07.12.2022 17:00";"454,07";"454,07";"454,07";"454,07"
"1670428800";"07.12.2022 18:00";"419,26";"419,26";"419,26";"419,26"
"1670432400";"07.12.2022 19:00";"400";"400";"400";"400"
"1670436000";"07.12.2022 20:00";"388,38";"388,38";"388,38";"388,38"
"1670439600";"07.12.2022 21:00";"408,82";"408,82";"408,82";"408,82"
"1670443200";"07.12.2022 22:00";"327,15";"327,15";"327,15";"327,15"
"1670446800";"07.12.2022 23:00";"293,51";"293,51";"293,51";"293,51"
"1670450400";"08.12.2022 00:00";"272,42";"272,42";"272,42";"272,42"
"1670454000";"08.12.2022 01:00";"295,72";"295,72";"295,72";"295,72"
"1670457600";"08.12.2022 02:00";"280,78";"280,78";"280,78";"280,78"
"1670461200";"08.12.2022 03:00";"269,67";"269,67";"269,67";"269,67"
"1670464800";"08.12.2022 04:00";"269,91";"269,91";"269,91";"269,91"
"1670468400";"08.12.2022 05:00";"275,49";"275,49";"275,49";"275,49"
"1670472000";"08.12.2022 06:00";"299,97";"299,97";"299,79";"299,97"
"1670475600";"08.12.2022 07:00";"328,43";"328,43";"328,43";"328,43"
"1670479200";"08.12.2022 08:00";"406,39";"406,39";"406,39";"406,39"
"1670482800";"08.12.2022 09:00";"447,82";"447,82";"399,91";"447,82"
"1670486400";"08.12.2022 10:00";"454,09";"454,09";"350";"454,09"
"1670490000";"08.12.2022 11:00";"447,85";"447,85";"346,45";"447,85"
"1670493600";"08.12.2022 12:00";"448,58";"448,58";"446,22";"448,58"
"1670497200";"08.12.2022 13:00";"449,29";"449,29";"448,47";"449,29"
"1670500800";"08.12.2022 14:00";"448,26";"448,26";"448,26";"448,26"
"1670504400";"08.12.2022 15:00";"454,05";"454,05";"419,23";"454,05"
"1670508000";"08.12.2022 16:00";"456,99";"456,99";"388,04";"456,99"
"1670511600";"08.12.2022 17:00";"462,92";"462,92";"392,71";"462,92"
"1670515200";"08.12.2022 18:00";"498,21";"498,21";"399,91";"498,21"
"1670518800";"08.12.2022 19:00";"459,27";"459,27";"459,27";"459,27"
"1670522400";"08.12.2022 20:00";"454,02";"454,02";"450";"454,02"
"1670526000";"08.12.2022 21:00";"433,91";"433,91";"391,03";"433,91"
"1670529600";"08.12.2022 22:00";"352,92";"352,92";"352,92";"352,92"
"1670533200";"08.12.2022 23:00";"320,43";"320,43";"320,43";"320,43"
"1670536800";"09.12.2022 00:00";"286,26";"286,26";"286,26";"286,26"
"1670540400";"09.12.2022 01:00";"334,11";"334,11";"325,99";"334,11"
"1670544000";"09.12.2022 02:00";"304,86";"304,86";"299,07";"304,86"
"1670547600";"09.12.2022 03:00";"293,01";"293,01";"293,01";"293,01"
"1670551200";"09.12.2022 04:00";"289,23";"289,23";"289,23";"289,23"
"1670554800";"09.12.2022 05:00";"294,61";"294,61";"294,61";"294,61"
"1670558400";"09.12.2022 06:00";"310,59";"310,59";"310,59";"310,59"
"1670562000";"09.12.2022 07:00";"360,57";"360,57";"360,57";"360,57"
"1670565600";"09.12.2022 08:00";"455,66";"455,66";"455,38";"455,66"
"1670569200";"09.12.2022 09:00";"474,29";"474,29";"474,29";"474,29"
"1670572800";"09.12.2022 10:00";"474,7";"474,7";"474,7";"474,7"
"1670576400";"09.12.2022 11:00";"471,33";"471,33";"471,33";"471,33"
